Point1,Point2,ActualCost
B,A,27.316299600000004
C,A,1.3454408000000002
A,B,3.2466058
C,B,1.4080444
A,C,9.9277439
B,C,27.6011708
B,A,27.3721907
C,A,1.3344968
A,B,4.053314299999999
C,B,1.4040135
A,C,9.7779009
B,C,27.2637382
B,A,26.860659499999997
C,A,1.3434529
A,B,4.0725991
C,B,1.352348
A,C,7.0539275
B,C,28.1620678
B,A,27.3724098
C,A,1.4017568
A,B,4.243271599999999
C,B,1.3522524
A,C,12.8397606
B,C,26.9419776
B,A,27.199012
C,A,1.3455983999999999
A,B,3.8598215
C,B,1.3519297
A,C,8.0258067
B,C,26.862344899999997
B,A,27.0969419
C,A,1.3651156999999998
A,B,3.7164057999999995
C,B,1.3965572
A,C,15.5840848
B,C,30.7256635
B,A,27.424786800000003
C,A,1.3492533000000002
A,B,3.5435474
C,B,1.4046385000000001
A,C,14.3792309
B,C,28.6601978
B,A,27.1861749
C,A,1.3623165000000002
A,B,2.8501194
C,B,1.3446403999999998
A,C,7.4247024
B,C,27.6564566
B,A,27.3630892
C,A,1.3567452
A,B,2.7201762
C,B,1.4845396999999998
A,C,7.9640141
B,C,27.4180771
B,A,27.373556899999997
C,A,1.3622629
A,B,4.371214900000001
C,B,1.3579545
A,C,6.3387667
B,C,27.577625
B,A,27.0760356
C,A,1.3570209999999998
A,B,3.0993157000000005
C,B,1.4033487
A,C,6.8234071
B,C,27.2110315
B,A,26.8084462
C,A,1.4134114
A,B,3.2891304
C,B,1.3464556
A,C,5.9790641
B,C,27.6788318
B,A,27.225923699999996
C,A,1.4937261
A,B,3.0961508
C,B,1.3458371999999998
A,C,7.4736489
B,C,27.4195588
B,A,26.7575582
C,A,1.6279983
A,B,3.4347354
C,B,1.4762559
A,C,11.394712
B,C,28.2611064
B,A,26.8232655
C,A,1.3549987
A,B,3.9908752
C,B,1.3509136999999998
A,C,11.1101528
B,C,27.6524691
B,A,26.826316600000002
C,A,1.3443885
A,B,3.7451877
C,B,1.4015809
A,C,5.0254409
B,C,27.9620447
B,A,29.4645915
C,A,1.7088355
A,B,4.405259
C,B,1.3509721
A,C,4.9870629
B,C,29.5092995
B,A,27.1851995
C,A,1.3486726999999998
A,B,2.2140151
C,B,1.4094478
A,C,14.7136779
B,C,26.7012516
B,A,28.31763
C,A,1.4193929
A,B,4.172912200000001
C,B,1.3469058999999999
A,C,6.300726
B,C,27.847197499999996
B,A,26.8131237
C,A,1.3454332
A,B,3.5860886
C,B,1.7576933000000001
A,C,10.4690121
B,C,26.865379200000003
B,A,28.0751693
C,A,1.4021348
A,B,4.619052
C,B,1.3470677
A,C,14.8697648
B,C,27.482949600000005
B,A,27.5619851
C,A,1.4624044
A,B,3.4637807
C,B,1.4046146
A,C,8.0363079
B,C,26.8196886
B,A,27.5168599
C,A,1.349679
A,B,3.1183475
C,B,1.4265401000000002
A,C,9.986386
B,C,27.067751
B,A,26.9244605
C,A,1.353203
A,B,3.0614942000000003
C,B,1.4139909
A,C,8.9754676
B,C,27.5731509
B,A,27.5894275
C,A,1.4076768
A,B,4.1165936
C,B,1.4041793
A,C,8.6929186
B,C,27.7031383
B,A,27.081456699999997
C,A,1.3481956
A,B,3.1228476
C,B,1.3469084999999998
A,C,6.6570697
B,C,27.2805206
B,A,27.2302821
C,A,1.410291
A,B,3.4124923
C,B,1.6377135
A,C,8.1770743
B,C,26.809685
B,A,26.7673239
C,A,1.4258282
A,B,4.522183200000001
C,B,1.4174038
A,C,10.754628
B,C,27.1501087
B,A,26.866480699999997
C,A,1.354078
A,B,3.1235125
C,B,1.3934206
A,C,13.2176898
B,C,27.5079911
B,A,29.2996548
C,A,1.62838
A,B,4.0115869
C,B,1.4123128
A,C,8.7008777
B,C,27.2872086
B,A,28.2437859
C,A,1.399182
A,B,4.0455737
C,B,1.3460528
A,C,6.3167345
B,C,28.293688
B,A,27.179184000000003
C,A,1.4022311
A,B,3.3065785000000005
C,B,1.4011692
A,C,6.004405200000001
B,C,27.4060924
B,A,27.0722788
C,A,1.4738661
A,B,3.2720515
C,B,1.3450351999999999
A,C,10.1866701
B,C,28.0880222
B,A,27.442254600000002
C,A,1.344721
A,B,3.6147962
C,B,1.4199803999999998
A,C,9.1830093
B,C,30.592558
B,A,28.3103199
C,A,1.4353636
A,B,3.8076624
C,B,1.3461691
A,C,8.4050506
B,C,26.8902146
B,A,27.4603172
C,A,1.3990453
A,B,2.8712769000000002
C,B,1.4719735
A,C,10.1330701
B,C,27.8868999
B,A,28.0407888
C,A,1.3995282
A,B,3.9448335
C,B,1.3458719
A,C,5.0469531
B,C,27.925251399999997
B,A,26.9306323
C,A,1.3424174999999998
A,B,4.243091
C,B,1.4011861
A,C,5.1090545999999994
B,C,27.4379985
B,A,27.7060164
C,A,1.4059857
A,B,3.9190441
C,B,1.5838752
A,C,4.9389972
B,C,27.60497
B,A,27.5173415
C,A,1.4046906000000001
A,B,4.112774
C,B,1.4203940000000002
A,C,6.8532151
B,C,29.2653789
B,A,27.9958219
C,A,1.347516
A,B,2.9316263
C,B,1.3431201000000001
A,C,9.613860800000001
B,C,27.941663199999997
B,A,27.2152138
C,A,1.3410345
A,B,4.126323200000001
C,B,1.3610766
A,C,7.558626400000001
B,C,28.9494623
B,A,27.1457444
C,A,1.4076604
A,B,3.6818837999999996
C,B,1.3460175
A,C,6.3122113
B,C,28.5571474
B,A,26.8577581
C,A,1.4207401000000002
A,B,3.3769815999999997
C,B,1.3660515
A,C,6.5811074000000005
B,C,31.6543011
B,A,28.4219782
C,A,1.3449082
A,B,2.8949681
C,B,1.4190701000000001
A,C,6.4658119
B,C,27.2892462
B,A,29.133663399999996
C,A,1.3500974
A,B,3.9090144999999996
C,B,1.3480444
A,C,6.7872812
B,C,27.3639093
B,A,27.436442800000002
C,A,1.4244988
A,B,3.3058137999999997
C,B,1.3506827
A,C,8.45394
B,C,27.018632300000004
B,A,27.3760939
C,A,1.3445919
A,B,4.4783845
C,B,1.4098893
A,C,14.1277536
B,C,27.8703641
B,A,27.324121999999996
C,A,1.4159138
A,B,4.7265632
C,B,1.4572733999999998
A,C,7.8913168
B,C,27.6324983
B,A,27.5769475
C,A,1.398093
A,B,4.1194631
C,B,1.4200168
A,C,9.618900300000002
B,C,27.9305369
B,A,27.0666255
C,A,1.4287301
A,B,3.3693358
C,B,1.4029862
A,C,8.177151400000001
B,C,27.598388399999997
B,A,26.7576868
C,A,1.3428649
A,B,3.2246403
C,B,1.4036243
A,C,7.7407852
B,C,27.315950899999997
B,A,27.372171100000003
C,A,1.3540707
A,B,4.1633285
C,B,1.346325
A,C,8.7443308
B,C,27.2696358
B,A,27.541292600000002
C,A,1.3517568000000002
A,B,4.0540053
C,B,1.3493328000000002
A,C,7.7396944
B,C,27.1919418
B,A,27.2654806
C,A,1.3373993999999998
A,B,4.6021436
C,B,1.4183431
A,C,7.8813671
B,C,27.439349
B,A,26.7981321
C,A,1.4219089
A,B,4.1418353
C,B,1.4031527
A,C,8.8902597
B,C,27.8111793
B,A,27.6300196
C,A,1.4429338
A,B,4.0505923
C,B,1.3601865
A,C,8.578156800000002
B,C,30.0282596
B,A,27.136562599999998
C,A,1.3487041000000002
A,B,5.255866999999999
C,B,1.3472859
A,C,9.5038359
B,C,29.6348707
B,A,27.4322551
C,A,1.3457421999999999
A,B,3.4772975
C,B,1.4060718
A,C,6.923203200000001
B,C,28.804808299999998
B,A,26.97918
C,A,1.5931617
A,B,3.4645943
C,B,1.3428339
A,C,6.0408797
B,C,27.476088300000004
B,A,27.1562728
C,A,1.3467163999999998
A,B,4.2983932
C,B,1.3576896
A,C,5.0173295
B,C,27.1456822
B,A,27.933998600000002
C,A,1.4144911
A,B,3.2453543999999996
C,B,1.3459303999999999
A,C,5.2991014
B,C,29.1089933
B,A,27.239073600000005
C,A,1.4019078999999999
A,B,4.8371298
C,B,1.4066724
A,C,4.797568
B,C,27.3628648
B,A,26.9525591
C,A,1.4161657
A,B,3.9819301
C,B,1.4024591
A,C,2.5467196
B,C,27.5235582
B,A,27.949465000000004
C,A,1.390737
A,B,3.4949274
C,B,1.4170361999999999
A,C,16.3465851
B,C,27.0533643
B,A,26.727934899999997
C,A,1.3414593
A,B,3.5403608
C,B,1.3298781
A,C,8.4393812
B,C,27.914036100000004
B,A,27.28909
C,A,1.3450992
A,B,2.8687545
C,B,1.3919322
A,C,9.5088806
B,C,27.9090107
B,A,27.3683784
C,A,1.404674
A,B,4.1461324
C,B,1.4141348
A,C,14.5248892
B,C,28.598915500000004
B,A,27.430031699999997
C,A,1.4033107
A,B,4.992202
C,B,1.4082667
A,C,6.0024926
B,C,26.8422755
B,A,27.2893738
C,A,1.4013795
A,B,2.8719682
C,B,1.3446728000000001
A,C,6.1313482
B,C,27.5565965
B,A,27.282243400000002
C,A,1.4595431
A,B,3.3091817
C,B,1.4081095
A,C,10.7719184
B,C,27.5650762
B,A,26.983145299999997
C,A,1.3496453000000002
A,B,3.8154089
C,B,1.410622
A,C,5.773074299999999
B,C,28.279992699999998
B,A,28.635122
C,A,1.5345938000000001
A,B,3.5421628
C,B,1.4950713
A,C,7.3353932
B,C,27.9552989
B,A,27.095399100000005
C,A,1.3447139
A,B,3.2442725
C,B,1.4013806999999998
A,C,5.618109400000001
B,C,28.2138463
B,A,26.7617594
C,A,1.4179053
A,B,4.4409844000000005
C,B,1.3460489
A,C,7.0678925
B,C,27.7067794
B,A,27.2117357
C,A,1.3465716
A,B,3.5852155
C,B,1.4263537
A,C,5.149473
B,C,26.8033257
B,A,26.6483793
C,A,1.4208763
A,B,3.2881739999999997
C,B,1.4174879999999999
A,C,6.9283194
B,C,27.1347026
B,A,27.1805387
C,A,1.3526536
A,B,3.3970534
C,B,1.3465599
A,C,5.621294
B,C,27.6169117
B,A,27.0686736
C,A,1.472138
A,B,3.3691033
C,B,1.4010506
A,C,5.6423304000000005
B,C,27.7459153
B,A,27.2495508
C,A,1.3451211
A,B,3.7484887
C,B,1.3558244
A,C,4.7002315
B,C,27.4523838
B,A,26.737783899999997
C,A,1.4105241000000002
A,B,3.0603233
C,B,1.4006382
A,C,5.8878949
B,C,27.367804600000003
B,A,26.871081899999997
C,A,1.3495676
A,B,3.3919783
C,B,1.4035265
A,C,5.8996124000000005
B,C,27.3246067
B,A,27.139918199999997
C,A,1.4173431
A,B,3.0279564
C,B,1.3320447
A,C,8.5094294
B,C,27.200805600000002
B,A,27.329619399999995
C,A,1.3267202
A,B,3.0597746
C,B,1.4073536
A,C,7.9057534
B,C,27.593657300000004
B,A,27.9570809
C,A,1.4825524
A,B,3.0652005
C,B,1.3447063999999997
A,C,5.796752
B,C,27.6323549
B,A,26.9280278
C,A,1.3994121000000002
A,B,3.5449498999999998
C,B,1.4248174999999998
A,C,6.2327614
B,C,27.4451864
B,A,26.836087699999997
C,A,1.3438065
A,B,3.8742306
C,B,1.3966693
A,C,5.257553700000001
B,C,27.2432262
B,A,27.339517999999998
C,A,1.4080463
A,B,2.8692553
C,B,1.4199691
A,C,8.0122279
B,C,27.1601686
B,A,27.371191999999997
C,A,1.4090788
A,B,3.1865064
C,B,1.3448507
A,C,7.4690012999999995
B,C,28.2862615
B,A,27.1205012
C,A,1.3530049
A,B,4.5524595
C,B,1.3972173
A,C,8.1812944
B,C,27.4359006
B,A,27.033818300000004
C,A,1.4219452
A,B,3.6751826
C,B,1.5502269
A,C,7.3188401
B,C,27.0616084
B,A,26.9303302
C,A,1.3463503
A,B,2.906484
C,B,1.4634127
A,C,11.5969986
B,C,28.6422117
B,A,27.6581677
C,A,1.3533819999999999
A,B,3.8047413
C,B,1.3888153
A,C,11.924205800000001
B,C,27.540924100000005
B,A,27.602642600000003
C,A,1.3629543
A,B,3.2890266
C,B,1.4238688
A,C,8.6706838
B,C,27.6897996
B,A,26.678672100000004
C,A,1.3912351
A,B,3.7432361000000003
C,B,1.3359541
A,C,7.2942909
B,C,27.196512199999997
B,A,28.425866
C,A,1.355006
A,B,3.8198495
C,B,1.4171351
A,C,6.4699434
B,C,27.204053
B,A,27.7476321
C,A,1.3518851
A,B,3.1262138
C,B,1.3513906999999998
A,C,5.5482896
B,C,27.131750300000004
B,A,29.187525
C,A,1.3525926
A,B,3.6732741
C,B,1.3994927
A,C,8.3659995
B,C,27.2328828
B,A,27.301871000000002
C,A,1.4123546
A,B,4.0954634
C,B,1.4112293
A,C,8.526126099999999
B,C,29.6844893
B,A,27.2369434
C,A,1.405481
A,B,3.0372631
C,B,1.3388659
A,C,5.0849497999999995
B,C,26.737538800000003
B,A,26.7972442
C,A,1.4272519
A,B,3.2266949
C,B,1.349025
A,C,6.2290927
B,C,27.5250688
B,A,26.8100559
C,A,1.3426559999999998
A,B,3.5426884
C,B,1.4229439
A,C,5.7325123
B,C,28.135720000000003
B,A,27.294700199999998
C,A,1.3382225
A,B,3.1626399
C,B,1.3488204
A,C,5.9477209
B,C,27.396312899999995
B,A,27.0038076
C,A,1.3553349
A,B,3.6663381
C,B,1.4860741000000002
A,C,7.658043400000001
B,C,26.8215581
B,A,27.9672789
C,A,1.4027635
A,B,3.5640555
C,B,1.3547046
A,C,6.6849731
B,C,28.625885399999998
B,A,28.0995387
C,A,1.346367
A,B,3.6631438999999997
C,B,1.4111343
A,C,5.622939
B,C,27.848424
B,A,28.5898352
C,A,1.4112999
A,B,4.117306
C,B,1.3476742
A,C,7.9167215
B,C,27.793096399999996
B,A,27.3552571
C,A,1.3487725
A,B,4.9569634
C,B,1.4096175
A,C,6.026545
B,C,28.184369099999998
B,A,27.453191200000003
C,A,1.4112693
A,B,3.1042153
C,B,1.3468127
A,C,5.5686487
B,C,27.1457204
B,A,27.6677078
C,A,1.4057013
A,B,4.2401267
C,B,1.4023687
A,C,6.4387265
B,C,27.5904856
B,A,27.315139600000002
C,A,1.4120144
A,B,3.494049
C,B,1.3486893
A,C,6.9916312000000005
B,C,26.9954901
B,A,28.5374606
C,A,1.398964
A,B,4.8756909
C,B,1.4111989
A,C,5.169524900000001
B,C,27.268521500000002
B,A,28.4683671
C,A,1.3612538
A,B,3.7703739
C,B,1.3427669
A,C,7.5000965
B,C,27.9741922
B,A,26.6312168
C,A,1.4096973
A,B,2.9993946
C,B,1.4097823999999999
A,C,7.3189299
B,C,28.7468216
B,A,26.7759371
C,A,1.3518767
A,B,3.6894417
C,B,1.3582066000000002
A,C,9.4240145
B,C,27.670678999999996
B,A,26.9239804
C,A,1.3426153
A,B,4.676123400000001
C,B,1.4040444
A,C,9.7987475
B,C,28.887649
B,A,29.530857
C,A,1.4924743
A,B,2.8703389
C,B,1.3468146
A,C,6.2448241
B,C,27.945257199999997
B,A,27.3466442
C,A,1.7944879
A,B,3.0757055
C,B,1.3440348
A,C,6.541257900000001
B,C,27.197069300000003
B,A,27.530071799999998
C,A,1.4014555
A,B,3.6800847
C,B,1.4100631
A,C,6.9913341
B,C,27.365387
B,A,27.3727031
C,A,1.4207453
A,B,3.9582650000000004
C,B,1.350812
A,C,7.0340224
B,C,27.7296785
B,A,27.3464
C,A,1.3692991
A,B,3.4936998
C,B,1.4241919
A,C,8.574796000000001
B,C,27.3913266
B,A,27.346767200000002
C,A,1.4168493999999998
A,B,2.8724408
C,B,1.3428120000000001
A,C,8.434091699999998
B,C,27.928996
B,A,27.5687714
C,A,1.3456198
A,B,3.3692639
C,B,1.488063
A,C,6.499388400000001
B,C,27.6732689
B,A,28.1499911
C,A,1.4062607
A,B,4.4744767
C,B,1.4007908000000002
A,C,6.8045
B,C,27.4415075
B,A,27.823401500000003
C,A,1.384797
A,B,3.5550363
C,B,1.4238753
A,C,7.0477994
B,C,27.319328499999997
B,A,26.801754499999998
C,A,1.4153122
A,B,3.180114
C,B,1.3445767
A,C,6.338498
B,C,27.5038442
B,A,27.5558946
C,A,1.3533491000000002
A,B,3.8756937000000007
C,B,1.4078438
A,C,7.857153100000001
B,C,26.828405100000005
B,A,26.797990000000002
C,A,1.4091746
A,B,3.8561137999999997
C,B,1.4138485
A,C,5.513162400000001
B,C,29.5184655
B,A,27.9902676
C,A,1.3444532
A,B,3.9293751000000006
C,B,1.4160116000000003
A,C,5.154799400000001
B,C,26.8471155
B,A,27.729813300000004
C,A,1.3533436
A,B,3.7514293
C,B,1.7249572
A,C,6.309442400000001
B,C,27.858731
B,A,27.6641942
C,A,1.407194
A,B,4.3307888
C,B,1.3369022
A,C,11.695799300000001
B,C,27.417208600000002
B,A,26.8932627
C,A,1.3429481
A,B,4.158463899999999
C,B,1.4230398000000002
A,C,7.0697847000000005
B,C,27.4670453
B,A,26.966073699999995
C,A,1.5364301
A,B,3.6033171999999998
C,B,1.5894296
A,C,7.3891539999999996
B,C,29.343243
B,A,27.5263357
C,A,1.3487382
A,B,4.3082513
C,B,1.4092833
A,C,8.706646600000001
B,C,28.4103526
B,A,26.8440408
C,A,1.4656256
A,B,3.286856
C,B,1.3995737
A,C,7.0873122
B,C,27.8003804
B,A,27.3593113
C,A,1.3564884
A,B,3.5573949999999996
C,B,1.3541858
A,C,5.9935588
B,C,27.6159315
B,A,27.3672601
C,A,1.3497751
A,B,3.4734631
C,B,1.3469095
A,C,5.7462436
B,C,27.3585331
B,A,26.913207699999997
C,A,1.3510948
A,B,3.1821478
C,B,1.4013526
A,C,10.3665287
B,C,27.7712059
B,A,28.032796299999998
C,A,1.4098627
A,B,3.5415224999999997
C,B,1.5653796
A,C,5.2949621
B,C,27.3933705
B,A,27.2113752
C,A,1.4968196000000002
A,B,2.8126177
C,B,1.4168068999999999
A,C,7.568165799999999
B,C,27.451834299999998
B,A,27.7168129
C,A,1.4060175
A,B,2.9765491
C,B,1.4005948
A,C,7.4090911
B,C,29.2351272
B,A,26.697510100000002
C,A,1.3539172
A,B,2.5921123
C,B,1.3618246999999999
A,C,5.3438083
B,C,27.813486199999996
B,A,27.4091462
C,A,1.3487053
A,B,3.4167318
C,B,1.4871515
A,C,5.608669
B,C,28.544288800000004
B,A,28.3645211
C,A,1.500513
A,B,3.7729828000000003
C,B,1.3865762
A,C,5.273451799999999
B,C,27.3630405
B,A,28.127309000000004
C,A,1.4114859
A,B,3.7391347
C,B,1.4012104
A,C,8.0531136
B,C,28.7025259
B,A,27.4647355
C,A,1.410166
A,B,3.4924183
C,B,1.3442296
A,C,6.635440700000001
B,C,27.3064514
B,A,28.3690279
C,A,1.3317633999999998
A,B,3.3935686
C,B,1.4222406
A,C,6.935031200000001
B,C,27.364629600000004
B,A,26.7835005
C,A,1.4020695
A,B,2.695238
C,B,1.3530385
A,C,5.9322538
B,C,27.4735789
B,A,26.8795213
C,A,1.3534209
A,B,3.4314627
C,B,1.4021404
A,C,6.2520631
B,C,27.3691679
B,A,26.837425899999996
C,A,1.3947548
A,B,3.9264107000000004
C,B,1.3487818
A,C,5.1844722999999995
B,C,26.6943755
B,A,27.0547308
C,A,1.4125428
A,B,4.4908314
C,B,1.484222
A,C,5.846055799999999
B,C,27.7599637
B,A,28.4615525
C,A,1.4175928
A,B,4.0474846
C,B,1.3473224
A,C,7.3457052
B,C,27.4606109
B,A,27.4527199
C,A,1.4066828000000002
A,B,2.8484304
C,B,1.4791107
A,C,6.718174
B,C,26.9252185
B,A,26.813943800000004
C,A,1.3511697
A,B,4.6796674
C,B,1.3467663
A,C,6.2985225
B,C,26.987490700000002
B,A,26.8466659
C,A,1.3365843000000002
A,B,3.8734944
C,B,1.3964252000000001
A,C,9.825549
B,C,27.3513153
B,A,27.5624658
C,A,1.4147822
A,B,4.7414026
C,B,1.3441333999999998
A,C,6.59265
B,C,27.7983011
B,A,29.0021441
C,A,1.3550901000000002
A,B,4.4727091
C,B,1.4042632
A,C,5.8228338
B,C,27.2686354
B,A,27.1101185
C,A,1.3897437
A,B,4.5621802
C,B,1.3415799
A,C,4.1880143
B,C,27.4044159
B,A,27.3889838
C,A,1.4230159
A,B,3.2355915
C,B,1.3574814
A,C,8.3271522
B,C,27.5764278
B,A,27.327750199999997
C,A,1.3498596
A,B,3.9300717000000005
C,B,1.3537506000000001
A,C,7.7720427
B,C,27.9723098
B,A,26.778437300000004
C,A,1.3468588
A,B,4.1858017
C,B,1.3535793
A,C,11.050217
B,C,27.431028700000002
B,A,27.3459081
C,A,1.5107688999999997
A,B,2.9993792999999997
C,B,1.4737621
A,C,4.0332134
B,C,28.7404637
B,A,27.362286600000004
C,A,1.369716
A,B,3.4776469
C,B,1.4205146999999998
A,C,6.1810915
B,C,27.244551899999998
B,A,28.256232899999997
C,A,1.4351184
A,B,3.3728523999999998
C,B,1.4066040000000002
A,C,11.4877207
B,C,28.492331899999996
B,A,26.890176699999998
C,A,1.345215
A,B,3.9309747
C,B,1.4922452
A,C,10.466741599999999
B,C,27.890851899999998
B,A,27.2368675
C,A,1.4796163
A,B,3.8103609
C,B,1.3480823999999998
A,C,3.7927353
B,C,28.4183227
B,A,26.7755234
C,A,1.3415661
A,B,3.5575548
C,B,1.4367726
A,C,6.9899564
B,C,27.4556065
B,A,27.5112282
C,A,1.5041966999999998
A,B,3.3295975
C,B,1.345059
A,C,8.3811829
B,C,26.9115605
B,A,30.613708199999998
C,A,1.363697
A,B,4.0474917
C,B,1.4021666000000002
A,C,5.5418614
B,C,27.854041700000003
B,A,27.3469436
C,A,1.4104044
A,B,2.9088287999999998
C,B,1.4033258999999998
A,C,5.4978845000000005
B,C,28.1294024
B,A,26.989511600000004
C,A,1.3440187
A,B,3.9917242999999996
C,B,1.400694
A,C,6.0566405
B,C,27.0803559
B,A,26.845576399999995
C,A,1.4038467
A,B,3.1610397
C,B,1.4030503
A,C,6.657416900000001
B,C,27.4172216
B,A,27.143292100000004
C,A,1.3489852
A,B,3.6027143
C,B,1.3999211999999999
A,C,6.0454676
B,C,28.0457907
B,A,27.046879399999998
C,A,1.4668558
A,B,4.0507663
C,B,1.3469918
A,C,25.6607192
B,C,27.7391484
B,A,27.4501673
C,A,1.3485098
A,B,2.7821875
C,B,1.4799552
A,C,5.800954099999999
B,C,27.2639232
B,A,26.9480445
C,A,1.3965193
A,B,2.4337853
C,B,1.3427499
A,C,5.2776669
B,C,27.9097038
B,A,27.102017200000002
C,A,1.4192768
A,B,2.9318352
C,B,1.4044906000000001
A,C,5.6601874
B,C,27.370330600000003
B,A,27.201288199999997
C,A,1.3492058999999998
A,B,3.6282871
C,B,1.3449432
A,C,5.6367785999999995
B,C,27.225729
B,A,27.613076500000002
C,A,1.3454353
A,B,3.4339893
C,B,1.4023144
A,C,11.1305018
B,C,27.2820998
B,A,27.8701995
C,A,1.3568163999999998
A,B,3.4163455999999996
C,B,1.3437491000000001
A,C,4.9014795
B,C,27.8608956
B,A,26.9470992
C,A,1.3464853
A,B,3.0387848
C,B,1.4238391000000001
A,C,8.018602799999998
B,C,27.1729515
B,A,26.898260399999998
C,A,1.4135136000000001
A,B,4.0097691
C,B,1.347432
A,C,6.4160349
B,C,27.9104918
B,A,27.1787292
C,A,1.3429333
A,B,3.9919364
C,B,1.4007669
A,C,5.5778665
B,C,28.2129995
B,A,27.079189899999996
C,A,1.5317333999999998
A,B,3.1031394
C,B,1.3989066000000001
A,C,12.66658
B,C,27.8436462
B,A,28.2207049
C,A,1.3446498
A,B,3.3543476
C,B,1.4701428
A,C,8.214793799999999
B,C,27.2248239
B,A,27.6126493
C,A,1.3525068999999998
A,B,3.9979214
C,B,1.3589216999999998
A,C,6.367098599999999
B,C,27.3661537
B,A,27.4774877
C,A,1.3448069
A,B,3.3513167
C,B,1.4616906
A,C,7.6979857
B,C,28.4429406
B,A,27.563837300000003
C,A,1.4037483999999998
A,B,3.339352
C,B,1.4091004999999999
A,C,4.6423677
B,C,27.6169885
B,A,27.040615999999996
C,A,1.419056
A,B,3.735464
C,B,1.4581867
A,C,9.010363499999999
B,C,27.582186100000005
B,A,26.8100977
C,A,1.4187468
A,B,5.6820474999999995
C,B,1.4074031
A,C,7.957051600000001
B,C,29.2041717
B,A,27.8010594
C,A,1.3445679
A,B,3.5291617999999993
C,B,1.3425087
A,C,9.389007
B,C,27.4771205
B,A,28.1270722
C,A,1.3497765
A,B,3.0346446
C,B,1.427472
A,C,14.314466099999999
B,C,27.9789092
B,A,27.0528836
C,A,1.4618029
A,B,3.5101887
C,B,1.3444495
A,C,7.1942205
B,C,28.924960499999997
B,A,27.7766808
C,A,1.5469845
A,B,3.4492394
C,B,1.4811406
A,C,6.0579178
B,C,27.9387756
B,A,28.4417475
C,A,1.4279293
A,B,4.604817
C,B,1.3480717
A,C,5.155143
B,C,28.0881846
B,A,27.7120523
C,A,1.3326987
A,B,3.1061398
C,B,1.4061616
A,C,7.0906102
B,C,27.1361466
B,A,27.8800799
C,A,1.4277327
A,B,3.6038892
C,B,1.40225
A,C,4.408103400000001
B,C,26.8900877
B,A,26.7611572
C,A,1.3997082
A,B,3.2260239
C,B,1.3498146999999998
A,C,7.1780281
B,C,28.087553600000003
B,A,26.7236595
C,A,1.4272556
A,B,3.5865678
C,B,1.3665341
A,C,4.5573218
B,C,27.328499100000005
B,A,28.1219503
C,A,1.3438375
A,B,3.6369532999999996
C,B,1.4045018999999999
A,C,8.8273721
B,C,27.508989399999997
B,A,26.9471818
C,A,1.4147648
A,B,4.1203581
C,B,1.4079011
A,C,8.7595145
B,C,28.779154100000003
B,A,27.4931835
C,A,1.3475106
A,B,3.8554786
C,B,1.3519839
A,C,7.9211302
B,C,28.0780016
B,A,27.3703458
C,A,1.4179553
A,B,3.619452
C,B,1.4805656
A,C,5.201951599999999
B,C,27.1935421
B,A,27.256996
C,A,1.3928985
A,B,2.8158987
C,B,1.4182676
A,C,7.7343529
B,C,27.0030741
B,A,27.362345
C,A,1.34528
A,B,3.99593
C,B,1.4140667
A,C,6.3442998
B,C,28.2526494
B,A,27.6245975
C,A,1.3335792
A,B,4.0540696
C,B,1.4065762
A,C,10.7051772
B,C,27.492888800000003
B,A,26.9569643
C,A,1.4073501
A,B,3.6038875
C,B,1.3993579
A,C,6.778316900000001
B,C,28.2233111
B,A,27.4574017
C,A,1.3496403
A,B,2.9085007999999997
C,B,1.4000565
A,C,7.575692
B,C,27.5091973
B,A,27.3101634
C,A,1.3366757
A,B,4.3689003
C,B,1.4230132
A,C,12.072884
B,C,28.2417534
B,A,26.7002843
C,A,1.4778687
A,B,3.8573663
C,B,1.3447136999999998
A,C,9.4324508
B,C,26.833346
B,A,26.974836
C,A,1.4520614
A,B,3.6442971
C,B,1.40796
A,C,8.5895009
B,C,26.754031400000002
B,A,26.9306299
C,A,1.5324128000000001
A,B,3.3962886
C,B,1.6310958
A,C,6.779541
B,C,28.3731842
B,A,29.790074
C,A,1.4031643
A,B,3.4344637000000002
C,B,1.4160544
A,C,8.270588900000002
B,C,27.6460151
B,A,27.685002500000003
C,A,1.4128203
A,B,3.6254001
C,B,1.4063169
A,C,6.179848799999999
B,C,27.880801399999996
B,A,27.196676699999998
C,A,1.4955326
A,B,3.0579691
C,B,1.4307411
A,C,8.069974799999999
B,C,27.2968346
B,A,27.0191874
C,A,1.3967944
A,B,3.7248986000000004
C,B,1.4163021
A,C,9.588687
B,C,28.3069993
B,A,26.7648528
C,A,1.4031638
A,B,4.368795099999999
C,B,1.4117022
A,C,6.2001876
B,C,27.4355462
B,A,26.8928013
C,A,1.4843781
A,B,3.7006144999999995
C,B,1.3419774
A,C,9.976484800000001
B,C,27.4898703
B,A,27.5403636
C,A,1.3475207
A,B,3.9905324999999996
C,B,1.352074
A,C,7.3778502
B,C,27.0370847
B,A,27.1362234
C,A,1.4136775
A,B,3.7421675
C,B,1.4048695
A,C,5.6044178
B,C,29.9778522
B,A,28.5405564
C,A,1.4241357
A,B,3.3056282999999995
C,B,1.4131073
A,C,6.4821428
B,C,26.9914555
B,A,27.9398727
C,A,1.3515041
A,B,3.5627258
C,B,1.3492921
A,C,5.6691223
