Point1,Point2,PredictedCost
B,C,26.329845
B,A,26.287645
C,A,0.63625574
A,B,3.1608680000000002
C,B,0.7330209
A,C,6.0781844
B,C,26.333588
B,A,26.284337
C,A,0.6007932
A,B,3.144101
C,B,0.8089028
A,C,6.0808897
B,C,26.33692
B,A,26.28113
C,A,0.56468546
A,B,3.134922
C,B,0.8686684000000001
A,C,6.0760114
B,C,26.322377
B,A,26.286674
C,A,0.617142
A,B,3.134441
C,B,0.803715
A,C,6.0804714
B,C,26.337868
B,A,26.288855
C,A,0.6147161
A,B,3.1388268
C,B,0.9179436
A,C,6.0794502
B,C,26.333040000000004
B,A,26.2904
C,A,0.58160126
A,B,3.117713
C,B,0.61789826
A,C,5.905795
B,C,26.2716
B,A,26.19294
C,A,0.60211048
A,B,2.9919248
C,B,0.628794
A,C,5.9773277
B,C,26.2684
B,A,26.195529999999998
C,A,0.55310577
A,B,2.998896
C,B,0.61441734
A,C,5.922996
B,C,26.267123
B,A,26.206625
C,A,0.5857803
A,B,3.0113764
C,B,0.68323016
A,C,5.9211742
B,C,26.198643
B,A,26.37128
C,A,0.53091347
A,B,3.0351818
C,B,0.6429225
A,C,5.904851
B,C,26.219675
B,A,26.342002
C,A,0.5908005000000001
A,B,3.040595
C,B,0.67927465
A,C,5.949475
B,C,26.236266
B,A,26.354325
C,A,0.5562431999999999
A,B,3.0414667
C,B,0.7035218000000001
A,C,5.9511993
B,C,26.23114
B,A,26.356044
C,A,0.5631089
A,B,3.0437838
C,B,0.6649703
A,C,5.9501994
B,C,26.24052
B,A,26.358327000000003
C,A,0.5745828
A,B,3.0446865
C,B,0.70614517
A,C,5.977585
B,C,26.237744
B,A,26.379156
C,A,0.5797386
A,B,2.970735
C,B,0.72885454
A,C,5.9615754
B,C,26.43622
B,A,26.274532
C,A,0.56962445
A,B,3.065627
C,B,0.69998056
A,C,5.96459
B,C,26.394653
B,A,26.211923000000002
C,A,0.597959
A,B,3.064616
C,B,0.6470628
A,C,5.9433665
B,C,26.571035
B,A,26.26336
C,A,0.62381774
A,B,3.0746054
C,B,0.68604574
A,C,5.963878299999999
B,C,26.569515000000003
B,A,26.27564
C,A,0.61976314
A,B,3.0833676
C,B,0.8228019
A,C,5.9082784
B,C,26.426113
B,A,26.204222
C,A,0.6032884
A,B,3.0723132
C,B,0.74134767
A,C,5.9727773
B,C,26.542920000000002
B,A,26.262182
C,A,0.61013103
A,B,3.088843
C,B,0.72219744
A,C,5.971525
B,C,26.33431
B,A,26.242815999999998
C,A,0.60960576
A,B,3.0884202999999997
C,B,0.6957732
A,C,5.967258
B,C,26.328564
B,A,26.220435
C,A,0.6243199
A,B,3.086188
C,B,0.69878995
A,C,5.962361
B,C,26.40162
B,A,26.218086
C,A,0.5327508
A,B,3.0810073
C,B,0.69720224
A,C,5.9787057
B,C,26.560113
B,A,26.276147
C,A,0.60693994
A,B,3.1005707
C,B,0.7015869
A,C,5.9759647000000005
B,C,26.315635
B,A,26.24219
C,A,0.59315786
A,B,3.0962534
C,B,0.72965547
A,C,5.97138
B,C,26.29245
B,A,26.22553
C,A,0.58848336
A,B,3.0856787999999997
C,B,0.7397458
A,C,5.976671
B,C,26.286083
B,A,26.234195
C,A,0.5907744
A,B,3.0796908
C,B,0.7212326
A,C,6.027399
B,C,26.285106
B,A,26.227629999999998
C,A,0.55182725
A,B,3.0879617
C,B,0.7850364
A,C,6.0115006
B,C,26.259196
B,A,26.334208
C,A,0.5821228
A,B,3.1059422
C,B,0.72990507
A,C,6.030991
B,C,26.243385999999997
B,A,26.2975
C,A,0.62833205
A,B,3.1157296000000003
C,B,0.7231526
A,C,5.9934765
B,C,26.261345
B,A,26.307163
C,A,0.6199278
A,B,2.9523112
C,B,0.71963146
A,C,5.9900627
B,C,26.293683
B,A,26.267225
C,A,0.63754916
A,B,3.1266466
C,B,0.7583499
A,C,5.988402
B,C,26.254305
B,A,26.272875
C,A,0.6714604999999999
A,B,3.1201892000000004
C,B,0.74043423
A,C,5.990871
B,C,26.270714
B,A,26.287716999999997
C,A,0.6182924
A,B,3.1240482
C,B,0.72568953
A,C,5.9906565
B,C,26.2555
B,A,26.280946000000004
C,A,0.6271571
A,B,3.127624
C,B,0.7073827
A,C,5.996839700000001
B,C,26.264965999999998
B,A,26.28835
C,A,0.74415505
A,B,3.128397
C,B,0.77970624
A,C,5.9978597
B,C,26.234138
B,A,26.292973999999997
C,A,0.6323248
A,B,3.1261094
C,B,0.73255077
A,C,5.9998848
B,C,26.239744
B,A,26.303
C,A,0.6619483
A,B,3.1346105
C,B,0.73710904
A,C,6.000723000000001
B,C,26.27682
B,A,26.301557
C,A,0.6073013
A,B,3.136319
C,B,0.8307210999999999
A,C,6.001392
B,C,26.292562
B,A,26.262593
C,A,0.68000406
A,B,3.1509653
C,B,0.71349517
A,C,5.9200738
B,C,26.340705
B,A,26.236109999999996
C,A,0.60302094
A,B,3.0950293
C,B,0.7441342
A,C,6.032128
B,C,26.30648
B,A,26.223087
C,A,0.5479187
A,B,3.1462748
C,B,0.7372357
A,C,6.015692700000001
B,C,26.30033
B,A,26.234123
C,A,0.5048573000000001
A,B,3.1435847
C,B,0.7468201
A,C,6.0123097
B,C,26.33886
B,A,26.286346
C,A,0.673984
A,B,3.1151004
C,B,0.7135004
A,C,5.995835
B,C,26.37139
B,A,26.21792
C,A,0.67283288
A,B,3.1164162
C,B,0.7061273
A,C,5.960886
B,C,26.36237
B,A,26.239693
C,A,0.583037
A,B,3.0910451
C,B,0.74330345
A,C,6.0261685
B,C,26.28827
B,A,26.246405
C,A,0.52150115
A,B,3.080362
C,B,0.7328704
A,C,6.0232185
B,C,26.280308
B,A,26.228317999999998
C,A,0.56728646
A,B,3.0784424
C,B,0.75734183
A,C,6.0268044
B,C,26.275948
B,A,26.23284
C,A,0.5583547
A,B,3.078806
C,B,0.76622516
A,C,6.0286425
B,C,26.297534000000002
B,A,26.235706
C,A,0.5505331
A,B,3.0755494
C,B,0.75631663
A,C,6.0280856
B,C,26.282809999999998
B,A,26.242685
C,A,0.50454736
A,B,3.0663881
C,B,0.7574930999999999
A,C,6.0254842
B,C,26.323503000000002
B,A,26.24968
C,A,0.51741824
A,B,3.1670503
C,B,0.7262118
A,C,6.022031
B,C,26.335368
B,A,26.24343
C,A,0.6991662
A,B,3.1694196
C,B,0.7481143
A,C,6.018582
B,C,26.286095
B,A,26.308084
C,A,0.6406501
A,B,3.1716865000000003
C,B,0.7196665
A,C,6.0125105
B,C,26.40221
B,A,26.270598
C,A,0.63693225
A,B,3.155125
C,B,0.76435283
A,C,5.9909514999999995
B,C,26.362972999999997
B,A,26.27372
C,A,0.58348626
A,B,3.1487618
C,B,0.69982037
A,C,5.9824616
B,C,26.380676
B,A,26.257628000000004
C,A,0.62840134
A,B,3.135651
C,B,0.7043034
A,C,5.9661806
B,C,26.332837
B,A,26.225734000000003
C,A,0.5744487
A,B,2.9941913
C,B,0.69079325
A,C,5.9032723
B,C,26.285678000000004
B,A,26.226774
C,A,0.5275294
A,B,3.0009403999999997
C,B,0.7192388000000001
A,C,6.0334973
B,C,26.27195
B,A,26.198145999999998
C,A,0.6046608
A,B,3.0043676
C,B,0.67376047
A,C,5.854346
B,C,26.247603
B,A,26.1831
C,A,0.57829693
A,B,3.0159444
C,B,0.65642744
A,C,5.864516
B,C,26.276731
B,A,26.168656
C,A,0.54213256
A,B,3.0010112
C,B,0.61119497
A,C,5.8856316
B,C,26.203692
B,A,26.165944
C,A,0.54254457
A,B,2.9609345
C,B,0.61741397
A,C,5.8951996
B,C,26.22033
B,A,26.16929
C,A,0.51167905
A,B,2.9139284
C,B,0.6508841999999999
A,C,5.9122853
B,C,26.208508
B,A,26.243073
C,A,0.5101435000000001
A,B,3.025262
C,B,0.65980554
A,C,5.9678085
B,C,26.331264
B,A,26.202273
C,A,0.50949454
A,B,3.0142993
C,B,0.71068704
A,C,5.878571400000001
B,C,26.279073999999998
B,A,26.17756
C,A,0.5425915
A,B,3.0149646
C,B,0.5997747
A,C,5.897117400000001
B,C,26.237732
B,A,26.177013
C,A,0.50654933
A,B,3.011487
C,B,0.58504045
A,C,5.90245
B,C,26.36815
B,A,26.286203
C,A,0.5766675
A,B,3.021222
C,B,0.65124854
A,C,5.9231102
B,C,26.38098
B,A,26.242852000000003
C,A,0.60305297
A,B,3.0297909
C,B,0.65995827
A,C,5.9244804
B,C,26.41393
B,A,26.198292
C,A,0.55896416
A,B,3.0284911
C,B,0.77400804
A,C,5.903473
B,C,26.259995
B,A,26.175952
C,A,0.55939853
A,B,3.0297272
C,B,0.67311972
A,C,5.907114
B,C,26.31155
B,A,26.211113
C,A,0.58130473
A,B,3.0254457
C,B,0.62402785
A,C,5.9175447
B,C,26.301944
B,A,26.192814000000002
C,A,0.4812613
A,B,3.0192323
C,B,0.6560825
A,C,5.927012
B,C,26.24492
B,A,26.178455
C,A,0.5219630999999999
A,B,3.0298382
C,B,0.64432845
A,C,5.9320010000000005
B,C,26.237231
B,A,26.170242000000002
C,A,0.50732493
A,B,3.0350145
C,B,0.6294988
A,C,5.933294
B,C,26.315698
B,A,26.275024
C,A,0.5220026
A,B,3.0422375
C,B,0.66614375
A,C,5.938503
B,C,26.577115
B,A,26.181435999999998
C,A,0.5325526
A,B,3.0245490000000004
C,B,0.64961687
A,C,5.9601273
B,C,26.449287
B,A,26.18159
C,A,0.51546693
A,B,3.0280720000000003
C,B,0.6813869
A,C,5.9815984
B,C,26.292318
B,A,26.182824
C,A,0.5531639
A,B,3.0579648999999995
C,B,0.6436087
A,C,5.943598000000001
B,C,26.341772
B,A,26.234697999999998
C,A,0.56943893
A,B,3.0617151
C,B,0.7089138
A,C,5.9358228
B,C,26.38753
B,A,26.187977
C,A,0.5523443
A,B,3.0471362
C,B,0.6645113
A,C,5.944205
B,C,26.34151
B,A,26.302263
C,A,0.55047795
A,B,3.06516
C,B,0.6980002
A,C,5.951344000000001
B,C,26.26528
B,A,26.278215999999997
C,A,0.53735226
A,B,3.0995186
C,B,0.65861046
A,C,5.95188
B,C,26.233643
B,A,26.267564
C,A,0.60589984
A,B,3.0699048
C,B,0.66839084
A,C,5.953932
B,C,26.23374
B,A,26.275676
C,A,0.5407274000000001
A,B,3.0707557
C,B,0.70741028
A,C,5.9540413
B,C,26.508272
B,A,26.211292
C,A,0.5202614000000001
A,B,3.057136
C,B,0.66014156
A,C,5.924312
B,C,26.303363
B,A,26.200329999999997
C,A,0.5289212
A,B,3.0517437
C,B,0.62938407
A,C,5.961342
B,C,26.293635
B,A,26.188588
C,A,0.54170713
A,B,3.0406725
C,B,0.67189783
A,C,5.962574
B,C,26.31783
B,A,26.191086
C,A,0.51133484
A,B,3.0275427
C,B,0.69619566
A,C,5.9677944
B,C,26.316391999999997
B,A,26.181424
C,A,0.45359579999999994
A,B,3.0865148
C,B,0.68450496
A,C,5.9711155
B,C,26.37412
B,A,26.260503999999997
C,A,0.5462125
A,B,3.1134196
C,B,0.6848215999999999
A,C,5.956847
B,C,26.360118
B,A,26.23009
C,A,0.5710408
A,B,3.0813139
C,B,0.6809652
A,C,5.9415292
B,C,26.460102
B,A,26.194298
C,A,0.531888
A,B,3.0503694
C,B,0.6845585999999999
A,C,5.973848
B,C,26.310821999999998
B,A,26.20238
C,A,0.4756704
A,B,3.0310623
C,B,0.70938393
A,C,5.977012
B,C,26.397336
B,A,26.198985999999998
C,A,0.59864074
A,B,3.0980758
C,B,0.67744106
A,C,5.963875
B,C,26.438445
B,A,26.212242
C,A,0.55219904
A,B,3.0748113999999998
C,B,0.67454875
A,C,5.9242204
B,C,26.372011999999998
B,A,26.200193
C,A,0.4834518
A,B,3.0128703
C,B,0.69894046
A,C,5.979044
B,C,26.336157
B,A,26.201594
C,A,0.47996864
A,B,3.1065080000000003
C,B,0.69167763
A,C,5.972069
B,C,26.373827000000002
B,A,26.246142
C,A,0.53841844
A,B,3.1024814
C,B,0.6989873999999999
A,C,5.9497967
B,C,26.27787
B,A,26.232272
C,A,0.5709678
A,B,3.0948654
C,B,0.6684333
A,C,5.945256
B,C,26.282453999999998
B,A,26.226407
C,A,0.5299776999999999
A,B,3.0880045
C,B,0.6464854
A,C,5.9379328000000005
B,C,26.596093
B,A,26.211261999999998
C,A,0.40929094
A,B,3.1161092
C,B,0.6665617
A,C,5.974494
B,C,26.599896
B,A,26.213104
C,A,0.46770870000000003
A,B,2.889223
C,B,0.70415214
A,C,5.967523
B,C,26.52626
B,A,26.209912
C,A,0.48080087
A,B,3.0075379
C,B,0.68143234
A,C,5.983312000000001
B,C,26.636094
B,A,26.225168
C,A,0.4869744
A,B,2.9420294
C,B,0.55681393
A,C,5.8543064
B,C,26.665103
B,A,26.101744
C,A,0.51170066
A,B,2.964018
C,B,0.50840825
A,C,5.8334418
B,C,26.637793
B,A,26.147562
C,A,0.45309663
A,B,2.9485583
C,B,0.53652376
A,C,5.8440093
B,C,26.55035
B,A,26.171997
C,A,0.48744753
A,B,2.7667709
C,B,0.59635118
A,C,5.8421295
B,C,26.306713000000002
B,A,26.25059
C,A,0.44656694
A,B,2.9587697
C,B,0.65982416
A,C,5.9336856
B,C,26.30698
B,A,26.153028
C,A,0.56267604
A,B,2.9673487
C,B,0.6595946999999999
A,C,5.849893799999999
B,C,26.666352000000003
B,A,26.276076
C,A,0.46819896
A,B,2.9689554
C,B,0.6546624
A,C,5.8785204
B,C,26.596278
B,A,26.260984
C,A,0.45833737
A,B,2.9778544
C,B,0.583373
A,C,5.8869895
B,C,26.494854999999998
B,A,26.1537
C,A,0.4715435
A,B,2.9678091
C,B,0.57579353
A,C,5.866998000000001
B,C,26.533848
B,A,26.163548000000002
C,A,0.56361556
A,B,2.9824123
C,B,0.6201312
A,C,5.8688603
B,C,26.738247
B,A,26.134357
C,A,0.50099343
A,B,2.9905732999999994
C,B,0.61148554
A,C,5.893251
B,C,26.747328000000003
B,A,26.180422
C,A,0.5007252000000001
A,B,2.9955532
C,B,0.63732117
A,C,5.877667
B,C,26.528203
B,A,26.135486
C,A,0.5069241
A,B,3.0039147
C,B,0.6101817
A,C,5.8945050000000005
B,C,26.615667
B,A,26.143485000000002
C,A,0.45080334
A,B,3.0019082
C,B,0.6251484
A,C,5.9021823
B,C,26.65059
B,A,26.152492000000002
C,A,0.4918605
A,B,2.9863458
C,B,0.6028384
A,C,5.9039444
B,C,26.683718
B,A,26.142234
C,A,0.43276400000000004
A,B,3.0147769
C,B,0.6254940999999999
A,C,5.9085257
B,C,26.49172
B,A,26.138368
C,A,0.4805252
A,B,2.9595431
C,B,0.6110698
A,C,5.9132278
B,C,26.53215
B,A,26.15527
C,A,0.5019686999999999
A,B,3.0025057
C,B,0.60998797
A,C,5.869353
B,C,26.479715000000002
B,A,26.143563
C,A,0.44752583
A,B,3.0314147
C,B,0.63247085
A,C,5.9192535
B,C,26.55303
B,A,26.158524
C,A,0.4475862
A,B,2.9779433999999996
C,B,0.635504
A,C,5.9220828
B,C,26.402795
B,A,26.223588
C,A,0.48984587
A,B,3.0345544
C,B,0.6359175
A,C,5.9062485
B,C,26.361892
B,A,26.181906
C,A,0.51403344
A,B,3.022357
C,B,0.60608312
A,C,5.886026
B,C,26.314902000000004
B,A,26.16561
C,A,0.497932
A,B,3.0060794
C,B,0.62403977
A,C,5.864563
B,C,26.319033
B,A,26.164562
C,A,0.42135790000000006
A,B,2.9790312
C,B,0.6300479
A,C,5.9273463
B,C,26.327583
B,A,26.155275
C,A,0.41513965
A,B,3.0500636
C,B,0.6409019
A,C,5.9238154
B,C,26.515597
B,A,26.283072999999998
C,A,0.47670156
A,B,3.0278087000000005
C,B,0.5891718
A,C,5.881625
B,C,26.504776
B,A,26.2044
C,A,0.507243
A,B,2.8902665
C,B,0.62447563
A,C,5.891488
B,C,26.575940000000003
B,A,26.165067999999998
C,A,0.53927824
A,B,3.0572876
C,B,0.6342903
A,C,5.9192292
B,C,26.632284999999996
B,A,26.200658
C,A,0.52616447
A,B,3.0524424999999997
C,B,0.6132014
A,C,5.9061706
B,C,26.681673999999997
B,A,26.198217
C,A,0.5131319
A,B,3.0475415
C,B,0.7475458
A,C,5.774393
B,C,26.67601
B,A,26.183336999999998
C,A,0.47715455
A,B,3.02088
C,B,0.60240775
A,C,5.8679577
B,C,26.671064
B,A,26.18416
C,A,0.4756175
A,B,3.0504517000000004
C,B,0.60377344
A,C,5.8746386
B,C,26.655108000000002
B,A,26.199296
C,A,0.47932565
A,B,2.8880432
C,B,0.51435456
A,C,5.810378500000001
B,C,26.431698
B,A,26.090008
C,A,0.37486255
A,B,2.8797142000000004
C,B,0.49153045
A,C,5.8041852
B,C,26.511191999999998
B,A,26.101470000000003
C,A,0.41223913
A,B,2.8927576
C,B,0.48192665
A,C,5.7960898
B,C,26.540726
B,A,26.097682
C,A,0.3980249
A,B,2.9167786
C,B,0.49402267
A,C,5.8055483
B,C,26.45998
B,A,26.13184
C,A,0.4396066
A,B,2.9252119999999997
C,B,0.53581223
A,C,5.8229115
B,C,26.493114
B,A,26.223752
C,A,0.41426644
A,B,2.9109757
C,B,0.554277
A,C,5.8257505
B,C,26.616973
B,A,26.09975
C,A,0.53699315
A,B,2.9008105
C,B,0.51665753
A,C,5.8253225
B,C,26.332116
B,A,26.15739
C,A,0.4439369000000001
A,B,2.9297486
C,B,0.55813417
A,C,5.8298506
B,C,26.220483
B,A,26.139617
C,A,0.46499223
A,B,2.9326752
C,B,0.57485253
A,C,5.830833999999999
B,C,26.254815
B,A,26.13539
C,A,0.4569657
A,B,2.9333405
C,B,0.58512986
A,C,5.8282916
B,C,26.215296999999996
B,A,26.09229
C,A,0.46928227
A,B,2.9542785
C,B,0.8115946999999999
A,C,5.8615256
B,C,26.131052
B,A,26.079828
C,A,0.4231967
A,B,2.9304028
C,B,0.5081415
A,C,5.8453005
B,C,25.523674
B,A,26.114684
C,A,0.3935553
A,B,2.9348277
C,B,0.6640047
A,C,6.066898999999999
B,C,26.360077
B,A,26.080143
C,A,0.5986035
A,B,2.9402371
C,B,0.626418
A,C,5.8156620000000006
B,C,26.28345
B,A,26.150823
C,A,0.5188763
A,B,2.9543586
C,B,0.6135151
A,C,5.849197
B,C,26.17551
B,A,26.13369
C,A,0.5511999
A,B,2.9539086
C,B,0.60036927
A,C,5.8542658
B,C,26.204103
B,A,26.116472
C,A,0.50152764
A,B,2.927126
C,B,0.62872544
A,C,5.860106
B,C,26.205057
B,A,26.083484
C,A,0.3799975
A,B,3.0163444999999998
C,B,0.5953923
A,C,5.8542527
B,C,26.273665
B,A,26.110733
C,A,0.37780255
A,B,3.1013057
C,B,0.61196387
A,C,5.8895387
B,C,26.326829999999998
B,A,26.092333
C,A,0.57969242
A,B,2.9726874
C,B,0.72069094
A,C,5.7494566
B,C,26.330093
B,A,26.096916
C,A,0.39412156
A,B,2.975072
C,B,0.72597563
A,C,5.866246299999999
B,C,26.316825
B,A,26.110268
C,A,0.37243217
A,B,2.9018003
C,B,0.5852133
A,C,5.885803
B,C,26.29986
B,A,26.084286
C,A,0.55354536
A,B,2.9151935
C,B,0.6494902
A,C,6.151311
B,C,26.226723
B,A,26.150712
C,A,0.47378913
A,B,2.9763363
C,B,0.66718683
A,C,6.316076
B,C,26.314658
B,A,26.11311
C,A,0.3982343
A,B,3.0406043
C,B,0.60437173
A,C,6.0537980000000005
B,C,26.212722
B,A,26.113346
C,A,0.53561106
A,B,2.9408209
C,B,0.5685188
A,C,5.8884595
B,C,26.319491999999997
B,A,26.177296
C,A,0.5689904
A,B,2.9967453
C,B,0.60243085
A,C,5.8668073
B,C,26.51744
B,A,26.157284
C,A,0.49951896
A,B,2.9854942
C,B,0.6181307
A,C,5.853715
B,C,26.273227000000002
B,A,26.130205
C,A,0.4272118
A,B,3.0277967
C,B,0.64828545
A,C,5.9000216
B,C,26.218090000000004
B,A,26.123363
C,A,0.38033053
A,B,3.0071937
C,B,0.5955644
A,C,5.887529
B,C,26.23971
B,A,26.11584
C,A,0.4868865
A,B,2.9444251
C,B,0.5351059
A,C,5.901897
B,C,26.351391999999997
B,A,26.137334
C,A,0.46547353
A,B,2.9457286
C,B,0.6367646
A,C,5.793832599999999
B,C,26.558095
B,A,26.132917000000003
C,A,0.39874166
A,B,3.0135650000000003
C,B,0.65539554
A,C,5.8803886
B,C,26.477712
B,A,26.134825
C,A,0.30602366
A,B,2.8795682
C,B,0.69769323
A,C,5.8812693
B,C,26.32835
B,A,26.13687
C,A,0.41786805
A,B,2.8699748
C,B,0.51037
A,C,5.7533566
B,C,26.291764
B,A,26.073396
C,A,0.33454895
A,B,2.8451417
C,B,0.4871197
A,C,5.742049
B,C,26.220315999999997
B,A,26.099038
C,A,0.4504718
A,B,2.8542299
C,B,0.46880394
A,C,5.9863105
B,C,26.450822
B,A,26.078227
C,A,0.447008
A,B,2.8584395000000002
C,B,0.46489313
A,C,5.755276
B,C,26.182118
B,A,26.031667000000002
C,A,0.4601814
A,B,2.8420255
C,B,0.5279556
A,C,5.773501
B,C,26.364290000000004
B,A,26.075596
C,A,0.42908043
A,B,2.8540723
C,B,0.4899569
A,C,5.765289
B,C,26.358813
B,A,26.114333
C,A,0.37190318
A,B,2.866453
C,B,0.50593764
A,C,5.7759993
B,C,26.187003
B,A,26.033148
C,A,0.44921413
A,B,2.8631177000000005
C,B,0.4854694
A,C,5.7891916
B,C,26.169187
B,A,26.059455
C,A,0.4314773
A,B,2.852201
C,B,0.5206935
A,C,5.81479
B,C,26.398203000000002
B,A,26.050632999999998
C,A,0.38750619
A,B,2.8900832
C,B,0.5288169
A,C,5.8497466
B,C,26.147813
B,A,26.149124
C,A,0.42228326
A,B,2.8868884
C,B,0.55460483
A,C,5.789614
B,C,26.128942000000002
B,A,26.122186
C,A,0.38673133
A,B,2.8816864
C,B,0.5038104999999999
A,C,5.78748
B,C,26.203388
B,A,26.05966
C,A,0.40774940000000004
A,B,2.861413
C,B,0.52198768
A,C,5.798527
B,C,26.19344
B,A,26.168436
C,A,0.3634721
A,B,2.895337
C,B,0.5166374
A,C,5.8197957
B,C,26.08706
B,A,26.151967000000003
C,A,0.3950909
A,B,2.8872333
C,B,0.5268812
A,C,5.797454
B,C,26.11783
B,A,26.139492
C,A,0.39189607
A,B,2.897399
C,B,0.55864826
A,C,5.796397499999999
B,C,26.110935
B,A,26.107007
C,A,0.4004121
A,B,2.9054022999999995
C,B,0.6069258000000001
A,C,5.7976019999999995
B,C,26.144389999999998
B,A,26.112172
C,A,0.40469393
A,B,2.9004693
C,B,0.5853899
A,C,5.7887115
B,C,26.229846
B,A,26.06374
C,A,0.39274990000000004
A,B,2.8593555
C,B,0.50669387
A,C,5.824568
B,C,26.347977
B,A,26.06761
C,A,0.36642104
A,B,2.8878033
C,B,0.6840907
A,C,5.7725976999999995
B,C,26.24038
B,A,26.066077
C,A,0.43118149999999994
A,B,2.9134098
C,B,0.5600892
A,C,5.823925
B,C,26.212502
B,A,26.13891
C,A,1.1700951
A,B,2.9387444
C,B,0.5384557
A,C,5.9145644
B,C,26.169574
B,A,26.081783
C,A,0.27918443
A,B,2.9134199
C,B,0.54654777
A,C,5.8179382
B,C,26.121682
B,A,26.143265
C,A,0.4775308
A,B,2.9324193
C,B,0.60549825
A,C,5.80978
B,C,26.236802
B,A,26.088667
C,A,0.46069620000000006
A,B,2.9087048
C,B,0.55336505
A,C,5.7835203
B,C,26.328117
B,A,26.070764999999998
C,A,0.4083723
A,B,2.8627805
C,B,0.5069524
A,C,5.829777
B,C,26.245241999999998
B,A,26.101785999999997
C,A,0.39918274
A,B,2.9116675
C,B,0.4891932
A,C,5.776355400000001
B,C,26.173985000000002
B,A,26.081806
C,A,0.37323982
A,B,2.8704878
C,B,0.4872352
A,C,5.889017
B,C,26.37248
B,A,26.07471
C,A,0.39280504
A,B,2.865313
C,B,0.47861114
A,C,5.8387782
B,C,26.237836
B,A,26.144463
C,A,0.431747
A,B,2.9320017000000003
C,B,0.54555833
A,C,5.814093
B,C,26.28849
B,A,26.097006
C,A,0.4144348
A,B,2.9095799
C,B,0.5416423
A,C,5.7772584
B,C,26.197094
B,A,26.088178
C,A,0.36382377
A,B,2.8788872
C,B,0.48558265
A,C,5.8608405
B,C,26.207995
B,A,26.073742000000003
C,A,0.40948316
A,B,2.8442912
C,B,0.56929067
A,C,5.839450299999999
B,C,26.17907
B,A,26.078635000000002
C,A,0.29294267
A,B,2.9528894
C,B,0.5418323
A,C,5.841193
B,C,26.184464
B,A,26.11633
C,A,0.49994364
A,B,2.939884
C,B,0.6225354999999999
A,C,5.8209233
B,C,26.170462
B,A,26.118279
C,A,0.3964521
A,B,2.9375657
C,B,0.56038797
A,C,5.80176
B,C,26.146019
B,A,26.111203
C,A,0.43497235
A,B,2.9315121
C,B,0.563588
A,C,5.797391
B,C,26.189852
B,A,26.131964
C,A,0.37725568
A,B,2.9779539
C,B,0.5955532
A,C,5.7930738
B,C,26.174885
B,A,26.085454
C,A,0.4052311
A,B,2.9298551
C,B,0.5237773
A,C,5.7702366
B,C,26.188374
B,A,26.098728
C,A,0.437586
A,B,2.9365003
C,B,0.57954714
A,C,5.7602264
B,C,26.28213
B,A,26.119423
C,A,0.4556969
A,B,2.946518
C,B,0.50073788
A,C,5.80402
B,C,26.22434
B,A,26.088953
C,A,0.42297617
A,B,2.892559
C,B,0.61683506
A,C,5.741078
B,C,26.189333
B,A,26.096246
C,A,0.27173236
A,B,2.8583124
C,B,0.58740824
A,C,5.8473837
B,C,26.306140000000003
B,A,26.119870000000002
C,A,0.37416592
A,B,2.9340748
C,B,0.55229664
A,C,5.786189
B,C,26.195803
B,A,26.07197
C,A,0.35041198
A,B,2.8256819
C,B,0.43383166
A,C,5.722731
B,C,26.241082000000002
B,A,26.026016
C,A,0.32200515
A,B,2.8014175999999997
C,B,0.39937347
A,C,5.6997089999999995
B,C,26.319003
B,A,26.01533
C,A,0.31023398
A,B,2.783877
C,B,0.47787577
A,C,5.7323925000000004
B,C,26.35347
B,A,26.04133
C,A,0.30832961
A,B,2.8054334
C,B,0.5296357
A,C,5.7174686
B,C,26.197422
B,A,26.016638
C,A,0.41032806
A,B,2.7944375
C,B,0.43568686
A,C,5.7132836
B,C,26.143897
B,A,26.135164000000003
C,A,0.3199637
A,B,2.8112091
C,B,0.42715594
A,C,5.8529973
B,C,26.12496
B,A,26.063532
C,A,0.32443404
A,B,2.8412223
C,B,0.58183745
A,C,5.728726
B,C,26.201946
B,A,26.041245
C,A,0.3059961
A,B,2.8286606
C,B,0.45373663
A,C,5.7587214
B,C,26.294821999999996
B,A,26.13876
C,A,0.29877722
A,B,2.8186463
C,B,0.4899606
A,C,5.7387825
B,C,26.118547
B,A,26.087406
C,A,0.32327622
A,B,2.825404
C,B,0.4697919
A,C,5.7358876
B,C,26.263921999999997
B,A,26.049688
C,A,0.32688603
A,B,2.8212354
C,B,0.45352950000000003
A,C,5.7249017
B,C,26.180354
B,A,26.02206
C,A,0.31197518
A,B,2.794341
C,B,0.4261486
A,C,5.748206
B,C,26.235276
B,A,26.08307
C,A,0.34886226
A,B,2.8544419
C,B,0.44436753
A,C,5.7464045
B,C,26.275609999999997
B,A,26.02389
C,A,0.3339015
A,B,2.8144814
C,B,0.4452206
A,C,5.752375
B,C,26.1594
B,A,26.02768
C,A,0.29191524
A,B,2.7845737
C,B,0.47026053
A,C,5.758031
B,C,26.15127
B,A,26.02179
C,A,0.32175183
A,B,2.8460875
C,B,0.46608225
A,C,5.7558370000000005
B,C,26.207787
B,A,26.076004
C,A,0.37302673
A,B,2.8691977000000004
C,B,0.55592433
A,C,5.740846
B,C,26.167542
B,A,26.071697
C,A,0.3456965
A,B,2.8426431
C,B,0.4626699
A,C,5.7462454
B,C,26.06886
B,A,26.06427
C,A,0.37024394
A,B,2.8446741
